Toxicroak; A sleek amphibian with glossy deep purple skin mottled with vivid blue markings. muscular legs built for high, springy leaps, ending in sharp poisonous claws. a menacing, wide mouth revealing needle-like teeth beneath a black mask-like face. a jagged, horn-like crest atop its head giving it a fierce silhouette. skin texture smooth yet rubbery with subtle wet sheen, reflecting its venomous nature. Primary type is poison. Secondary type is fighting. Abilities 0 is Anticipation. Abilities 1 is Dry Skin. Classification is Toxic Mouth Pokémon. Description is It bounces toward opponents and gouges them with poisonous claws. No more than a scratch is needed to knock out its adversaries.
Carnivine; A bulky, plant-like creature with thick, vine-covered limbs that coil like serpents. broad green leaves sprouting along its body, some resembling sharp serrated blades. a massive jaw lined with rows of tiny, fang-like teeth. its large pink tongue drips sticky, sweet-smelling saliva that glistens under sunlight. rough, bark-like texture on its vines contrasted by the smooth, glossy surface of its leafy appendages. "Primary type is grass. Secondary type is nan. Abilities 0 is Levitate. Abilities 1 is nan. Classification is Bug Catcher Pokémon. Description is It attracts prey with its sweet-smelling saliva, then chomps down. It takes a whole day to eat prey."
Finneon; A small, delicate fish with shimmering silver scales that sparkle with hints of pink and blue. large, rounded fins that flutter like butterfly wings, edged in vibrant magenta. a streamlined, slender body tapering into a narrow tail with soft, flowing fin rays. its eyes are big and expressive, glowing faintly in the dark. skin looks almost translucent with a silky, smooth texture that catches the underwater light. "Primary type is water. Secondary type is nan. Abilities 0 is Swift Swim. Abilities 1 is Storm Drain. Classification is Wing Fish Pokémon. Description is When night falls, their pink patterns begin to shine. They’re popular with divers, so there are resorts that feed them to keep them close."
Lumineon; Graceful, deep-sea fish with sleek navy-blue skin transitioning into glowing neon patterns in electric blue and pink along its fins. long, flowing dorsal and tail fins that resemble ribbons drifting in water. a narrow, torpedo-shaped body built for fast, agile movement. eyes large and reflective, adapting to dark depths. body surface has a slick, almost oily appearance, enhancing its luminescence. "Primary type is water. Secondary type is nan. Abilities 0 is Swift Swim. Abilities 1 is Storm Drain. Classification is Neon Pokémon. Description is Deep down at the bottom of the ocean, prey is scarce. Lumineon get into fierce disputes with Lanturn over food."
Mantyke; Round, gentle sea creature with a soft, pale blue body and a creamy underbelly. broad, flat wings resembling manta rays with a smooth, rubbery texture. large, innocent eyes that sparkle with curiosity. a small, smiling mouth giving it a friendly, approachable look. edges of its wings are rimmed with slightly darker blue, almost like a protective shield. Primary type is water. Secondary type is flying. Abilities 0 is Swift Swim. Abilities 1 is Water Absorb. Classification is Kite Pokémon. Description is Mantyke living in Galar seem to be somewhat sluggish. The colder waters of the seas in this region may be the cause.
Snover; Short, stout Pokémon covered in thick white fur that looks like freshly fallen snow. its legs are short and sturdy, ending in wide, snowshoe-like feet for stability. patches of dark green resembling pine trees peek through the fur on its back and shoulders. a small, rounded head with a gentle expression and icy blue eyes. fur has a fluffy, powdery texture, blending seamlessly with snowy environments. Primary type is grass. Secondary type is ice. Abilities 0 is Snow Warning. Abilities 1 is nan. Classification is Frosted Tree Pokémon. Description is It lives on snowy mountains. It sinks its legs into the snow to absorb water and keep its own temperature down.
Abomasnow; Towering beast covered in heavy, shaggy white fur mixed with icy blue patches. massive arms that resemble frozen tree trunks with sharp, icicle-like claws. its head sports two large, horn-like branches with frost-covered tips. the thick fur looks dense and coarse, with a dusting of frost giving it a crystalline sparkle. bulky body built to push through deep snow and icy winds. "Primary type is grass. Secondary type is ice. Abilities 0 is Snow Warning. Abilities 1 is nan. Classification is Frosted Tree Pokémon. Description is If it sees any packs of Darumaka going after Snover, it chases them off, swinging its sizable arms like hammers."
Weavile; Sleek and agile feline-like Pokémon with jet-black fur contrasting sharply with bright red crown-shaped feathers on its head. long, sharp claws and spiky tufts of fur around its neck that look like a collar of jagged ice. narrow, piercing yellow eyes that gleam with cunning. lithe, streamlined body perfect for swift, silent movement. fur is dense and velvety, with a glossy sheen highlighting its predatory nature. Primary type is dark. Secondary type is ice. Abilities 0 is Pressure. Abilities 1 is nan. Classification is Sharp Claw Pokémon. Description is They attack their quarry in packs. Prey as large as Mamoswine easily fall to the teamwork of a group of Weavile.
Magnezone; Large, metallic orb-shaped Pokémon with a silvery steel body segmented by magnetic rings. three glowing red eyes arranged in a triangular pattern on its face. twin horseshoe magnets protrude from its sides, crackling faintly with electrical energy. antennas rise from its top, thin and flexible, giving it a futuristic look. surface is smooth and reflective, almost like polished chrome, with occasional sparks running across its body. Primary type is electric. Secondary type is steel. Abilities 0 is Magnet Pull. Abilities 1 is Sturdy. Classification is Magnet Area Pokémon. Description is Some say that Magnezone receives signals from space via the antenna on its head and that it’s being controlled by some mysterious being.
Lickilicky; Round, bulky creature with pale pink skin and a soft, rubbery texture. a large, wide mouth dominates its face, framed by thick lips that reveal a long, stretchy tongue capable of extraordinary extension. stubby arms and legs with three rounded fingers and toes. eyes are small and friendly, set above prominent, rounded cheeks. overall appearance is squishy and cuddly but oddly grotesque due to its exaggerated tongue. Primary type is normal. Secondary type is nan. Abilities 0 is Own Tempo. Abilities 1 is Oblivious. Classification is Licking Pokémon. Description is Lickilicky’s strange tongue can stretch to many times the length of its body. No one has figured out how Lickilicky’s tongue can stretch so far.
Rhyperior; Massive, hulking beast covered in rugged, rocky armor plates colored dark gray and orange. thick, drill-like horn on its snout and sturdy tusks jutting from its broad jaw. muscular arms ending in heavy, cannon-like holes that launch projectiles. bulky, rhino-inspired body shape with a tail that tapers into a club-like end. armor texture is rough and jagged, resembling volcanic rock fused with ancient stone. Primary type is ground. Secondary type is rock. Abilities 0 is Lightning Rod. Abilities 1 is Solid Rock. Classification is Drill Pokémon. Description is It can load up to three projectiles per arm into the holes in its hands. What launches out of those holes could be either rocks or Roggenrola.
